,State_Code,Period,Price,Year,Month,state,TYPE OF PRODUCER,ENERGY SOURCE              (UNITS),CONSUMPTION,T10Y2Y,Inflation Rate (%),Industrial Production Index,temperature (F),Electricity Price ($ per million BTU),OPEC supply (1000 b/d)
171,F001242__3,2015-04-01,41.19,2015,4,PA,Total Electric Power Industry,Petroleum (Barrels),50676,1.32,0.118627135552451,101.3355,47.2,17.75,8068
172,F001242__3,2015-05-01,46.03,2015,5,PA,Total Electric Power Industry,Petroleum (Barrels),70284,1.52,0.118627135552451,100.8883,61.2,17.75,8068
173,F001242__3,2015-06-01,46.95,2015,6,PA,Total Electric Power Industry,Petroleum (Barrels),62910,1.55,0.118627135552451,100.571,64.5,17.75,8068
174,F001242__3,2015-07-01,44.5,2015,7,PA,Total Electric Power Industry,Petroleum (Barrels),76410,1.74,0.118627135552451,101.2228,72.3,17.75,8068
175,F001242__3,2015-08-01,37.82,2015,8,PA,Total Electric Power Industry,Petroleum (Barrels),69818,1.48,0.118627135552451,101.0367,72.6,17.75,8068
176,F001242__3,2015-09-01,40.28,2015,9,PA,Total Electric Power Industry,Petroleum (Barrels),53552,1.47,0.118627135552451,100.7547,67.6,17.75,8068
177,F001242__3,2015-10-01,40.71,2015,10,PA,Total Electric Power Industry,Petroleum (Barrels),61037,1.41,0.118627135552451,100.2675,52.4,17.75,8068
178,F001242__3,2015-11-01,36.09,2015,11,PA,Total Electric Power Industry,Petroleum (Barrels),67222,1.43,0.118627135552451,99.5298,47.1,17.75,8068
179,F001242__3,2015-12-01,31.65,2015,12,PA,Total Electric Power Industry,Petroleum (Barrels),60271,1.24,0.118627135552451,99.0417,45.3,17.75,8068
180,F001242__3,2016-01-01,26.37,2016,1,PA,Total Electric Power Industry,Petroleum (Barrels),77531,,1.26158320570536,99.5607,31.3,16.63,8356
181,F001242__3,2016-02-01,25.27,2016,2,PA,Total Electric Power Industry,Petroleum (Barrels),48289,1.16,1.26158320570536,99.0445,33.1,16.63,8356
182,F001242__3,2016-03-01,33.03,2016,3,PA,Total Electric Power Industry,Petroleum (Barrels),50552,0.98,1.26158320570536,98.3096,42.9,16.63,8356
183,F001242__3,2016-04-01,35.93,2016,4,PA,Total Electric Power Industry,Petroleum (Barrels),61152,1.03,1.26158320570536,98.6421,46.2,16.63,8356
184,F001242__3,2016-05-01,40.7,2016,5,PA,Total Electric Power Industry,Petroleum (Barrels),57197,1.08,1.26158320570536,98.4184,57.9,16.63,8356
185,F001242__3,2016-06-01,43.94,2016,6,PA,Total Electric Power Industry,Petroleum (Barrels),56444,0.94,1.26158320570536,98.8833,66.9,16.63,8356
186,F001242__3,2016-07-01,40.58,2016,7,PA,Total Electric Power Industry,Petroleum (Barrels),67676,0.87,1.26158320570536,98.9992,73.8,16.63,8356
187,F001242__3,2016-08-01,40.51,2016,8,PA,Total Electric Power Industry,Petroleum (Barrels),64038,0.84,1.26158320570536,98.85,73.9,16.63,8356
188,F001242__3,2016-09-01,40.67,2016,9,PA,Total Electric Power Industry,Petroleum (Barrels),42659,0.79,1.26158320570536,98.7457,66.4,16.63,8356
189,F001242__3,2016-10-01,45.2,2016,10,PA,Total Electric Power Industry,Petroleum (Barrels),51787,0.83,1.26158320570536,98.7611,54.7,16.63,8356
190,F001242__3,2016-11-01,41.44,2016,11,PA,Total Electric Power Industry,Petroleum (Barrels),62126,1.0,1.26158320570536,98.3491,45.2,16.63,8356
191,F001242__3,2016-12-01,47.19,2016,12,PA,Total Electric Power Industry,Petroleum (Barrels),62079,1.31,1.26158320570536,99.0214,34.2,16.63,8356
192,F001242__3,2017-01-01,48.14,2017,1,PA,Total Electric Power Industry,Petroleum (Barrels),59462,,2.13011000365961,98.7611,34.2,17.94,8541
193,F001242__3,2017-02-01,48.74,2017,2,PA,Total Electric Power Industry,Petroleum (Barrels),44123,1.26,2.13011000365961,98.3646,35.2,17.94,8541
194,F001242__3,2017-03-01,44.89,2017,3,PA,Total Electric Power Industry,Petroleum (Barrels),46631,1.17,2.13011000365961,99.0137,34.1,17.94,8541
195,F001242__3,2017-04-01,46.33,2017,4,PA,Total Electric Power Industry,Petroleum (Barrels),38170,1.11,2.13011000365961,100.0224,51.5,17.94,8541
196,F001242__3,2017-05-01,43.72,2017,5,PA,Total Electric Power Industry,Petroleum (Barrels),41450,1.05,2.13011000365961,100.1408,56.5,17.94,8541
197,F001242__3,2017-06-01,40.6,2017,6,PA,Total Electric Power Industry,Petroleum (Barrels),48336,0.93,2.13011000365961,100.3471,66.8,17.94,8541
198,F001242__3,2017-07-01,41.63,2017,7,PA,Total Electric Power Industry,Petroleum (Barrels),61555,0.94,2.13011000365961,100.1068,71.1,17.94,8541
199,F001242__3,2017-08-01,43.2,2017,8,PA,Total Electric Power Industry,Petroleum (Barrels),60208,0.92,2.13011000365961,99.6925,69.8,17.94,8541
200,F001242__3,2017-09-01,43.46,2017,9,PA,Total Electric Power Industry,Petroleum (Barrels),43627,0.81,2.13011000365961,99.7954,66.4,17.94,8541
201,F001242__3,2017-10-01,47.09,2017,10,PA,Total Electric Power Industry,Petroleum (Barrels),33201,0.85,2.13011000365961,101.0247,59.6,17.94,8541
202,F001242__3,2017-11-01,51.76,2017,11,PA,Total Electric Power Industry,Petroleum (Barrels),52215,0.76,2.13011000365961,101.2664,43.1,17.94,8541
203,F001242__3,2017-12-01,52.83,2017,12,PA,Total Electric Power Industry,Petroleum (Barrels),116377,0.59,2.13011000365961,101.4644,30.1,17.94,8541
204,F001242__3,2018-01-01,57.76,2018,1,PA,Total Electric Power Industry,Petroleum (Barrels),617087,,2.44258329692817,101.4625,27.6,18.96,8726
205,F001242__3,2018-02-01,56.82,2018,2,PA,Total Electric Power Industry,Petroleum (Barrels),80674,0.62,2.44258329692817,101.7085,37.7,18.96,8726
206,F001242__3,2018-03-01,57.73,2018,3,PA,Total Electric Power Industry,Petroleum (Barrels),88693,0.59,2.44258329692817,102.2067,37.3,18.96,8726
207,F001242__3,2018-04-01,61.22,2018,4,PA,Total Electric Power Industry,Petroleum (Barrels),58630,0.48,2.44258329692817,103.3329,44.4,18.96,8726
208,F001242__3,2018-05-01,65.17,2018,5,PA,Total Electric Power Industry,Petroleum (Barrels),80690,0.47,2.44258329692817,102.4024,61.4,18.96,8726
209,F001242__3,2018-06-01,62.3,2018,6,PA,Total Electric Power Industry,Petroleum (Barrels),98436,0.42,2.44258329692817,103.198,65.9,18.96,8726
210,F001242__3,2018-07-01,65.4,2018,7,PA,Total Electric Power Industry,Petroleum (Barrels),68270,0.3,2.44258329692817,103.3646,73.8,18.96,8726
211,F001242__3,2018-08-01,62.18,2018,8,PA,Total Electric Power Industry,Petroleum (Barrels),69353,0.33,2.44258329692817,104.0327,75.1,18.96,8726
212,F001242__3,2018-09-01,64.32,2018,9,PA,Total Electric Power Industry,Petroleum (Barrels),74103,,2.44258329692817,104.1004,66.5,18.96,8726
213,F001242__3,2018-10-01,64.94,2018,10,PA,Total Electric Power Industry,Petroleum (Barrels),45876,0.27,2.44258329692817,103.9856,52.7,18.96,8726
214,F001242__3,2018-11-01,51.17,2018,11,PA,Total Electric Power Industry,Petroleum (Barrels),95576,0.3,2.44258329692817,104.0681,41.0,18.96,8726
215,F001242__3,2018-12-01,43.42,2018,12,PA,Total Electric Power Industry,Petroleum (Barrels),88250,0.15,2.44258329692817,104.0936,35.3,18.96,8726
216,F001242__3,2019-01-01,45.91,2019,1,PA,Total Electric Power Industry,Petroleum (Barrels),72125,,1.81221007526021,103.4021,29.0,18.31,8445
217,F001242__3,2019-02-01,49.4,2019,2,PA,Total Electric Power Industry,Petroleum (Barrels),53193,0.18,1.81221007526021,102.8371,31.6,18.31,8445
218,F001242__3,2019-03-01,52.25,2019,3,PA,Total Electric Power Industry,Petroleum (Barrels),17364,0.21,1.81221007526021,102.8757,35.9,18.31,8445
219,F001242__3,2019-04-01,58.22,2019,4,PA,Total Electric Power Industry,Petroleum (Barrels),42736,0.16,1.81221007526021,102.274,49.2,18.31,8445
220,F001242__3,2019-05-01,55.5,2019,5,PA,Total Electric Power Industry,Petroleum (Barrels),45180,0.21,1.81221007526021,102.392,56.4,18.31,8445
221,F001242__3,2019-06-01,49.53,2019,6,PA,Total Electric Power Industry,Petroleum (Barrels),29625,0.25,1.81221007526021,102.4375,66.5,18.31,8445
222,F001242__3,2019-07-01,52.64,2019,7,PA,Total Electric Power Industry,Petroleum (Barrels),46953,0.25,1.81221007526021,101.9408,74.8,18.31,8445
223,F001242__3,2019-08-01,49.07,2019,8,PA,Total Electric Power Industry,Petroleum (Barrels),44170,0.17,1.81221007526021,102.639,71.3,18.31,8445
224,F001242__3,2019-09-01,51.43,2019,9,PA,Total Electric Power Industry,Petroleum (Barrels),16968,,1.81221007526021,102.2917,63.9,18.31,8445
225,F001242__3,2019-10-01,51.06,2019,10,PA,Total Electric Power Industry,Petroleum (Barrels),30947,0.09,1.81221007526021,101.4281,54.7,18.31,8445
226,F001242__3,2019-11-01,51.06,2019,11,PA,Total Electric Power Industry,Petroleum (Barrels),23823,0.17,1.81221007526021,101.9372,40.1,18.31,8445
227,F001242__3,2019-12-01,53.71,2019,12,PA,Total Electric Power Industry,Petroleum (Barrels),26368,0.22,1.81221007526021,101.7003,34.1,18.31,8445
228,F001242__3,2020-01-01,49.82,2020,1,PA,Total Electric Power Industry,Petroleum (Barrels),12170,,1.23358439630629,101.0338,35.3,17.08,7113
229,F001242__3,2020-02-01,43.23,2020,2,PA,Total Electric Power Industry,Petroleum (Barrels),35850,0.18,1.23358439630629,101.3735,35.4,17.08,7113
230,F001242__3,2020-03-01,23.42,2020,3,PA,Total Electric Power Industry,Petroleum (Barrels),17138,0.26,1.23358439630629,97.4078,42.6,17.08,7113
231,F001242__3,2020-04-01,11.07,2020,4,PA,Total Electric Power Industry,Petroleum (Barrels),9663,0.39,1.23358439630629,84.5619,44.1,17.08,7113
232,F001242__3,2020-05-01,20.22,2020,5,PA,Total Electric Power Industry,Petroleum (Barrels),13445,0.44,1.23358439630629,85.9604,56.6,17.08,7113
233,F001242__3,2020-06-01,31.63,2020,6,PA,Total Electric Power Industry,Petroleum (Barrels),20335,0.52,1.23358439630629,91.5934,68.1,17.08,7113
234,F001242__3,2020-07-01,32.47,2020,7,PA,Total Electric Power Industry,Petroleum (Barrels),30941,0.52,1.23358439630629,95.0256,75.4,17.08,7113
235,F001242__3,2020-08-01,34.42,2020,8,PA,Total Electric Power Industry,Petroleum (Barrels),22227,0.45,1.23358439630629,95.9549,73.8,17.08,7113
236,F001242__3,2020-09-01,30.65,2020,9,PA,Total Electric Power Industry,Petroleum (Barrels),8866,0.55,1.23358439630629,95.9669,64.5,17.08,7113
237,F001242__3,2020-10-01,30.68,2020,10,PA,Total Electric Power Industry,Petroleum (Barrels),8299,0.54,1.23358439630629,96.7394,54.6,17.08,7113
238,F001242__3,2020-11-01,32.48,2020,11,PA,Total Electric Power Industry,Petroleum (Barrels),13441,0.71,1.23358439630629,97.0816,47.5,17.08,7113
239,F001242__3,2020-12-01,38.06,2020,12,PA,Total Electric Power Industry,Petroleum (Barrels),16020,0.75,1.23358439630629,98.363,35.7,17.08,7113
240,F001242__3,2021-01-01,43.48,2021,1,PA,Total Electric Power Industry,Petroleum (Barrels),22178,,4.69785886363742,98.8822,31.3,19.53,7904
241,F001242__3,2021-02-01,50.23,2021,2,PA,Total Electric Power Industry,Petroleum (Barrels),47830,0.98,4.69785886363742,95.6149,30.9,19.53,7904
242,F001242__3,2021-03-01,54.11,2021,3,PA,Total Electric Power Industry,Petroleum (Barrels),13983,1.32,4.69785886363742,98.3856,40.2,19.53,7904
243,F001242__3,2021-04-01,54.25,2021,4,PA,Total Electric Power Industry,Petroleum (Barrels),15588,1.52,4.69785886363742,98.5587,48.8,19.53,7904
244,F001242__3,2021-05-01,57.7,2021,5,PA,Total Electric Power Industry,Petroleum (Barrels),13867,1.47,4.69785886363742,99.4333,58.0,19.53,7904
245,F001242__3,2021-06-01,64.23,2021,6,PA,Total Electric Power Industry,Petroleum (Barrels),27052,1.46,4.69785886363742,99.7987,69.6,19.53,7904
246,F001242__3,2021-07-01,65.79,2021,7,PA,Total Electric Power Industry,Petroleum (Barrels),33105,1.23,4.69785886363742,100.2519,71.2,19.53,7904
247,F001242__3,2021-08-01,61.05,2021,8,PA,Total Electric Power Industry,Petroleum (Barrels),31761,1.03,4.69785886363742,100.0437,73.6,19.53,7904
248,F001242__3,2021-09-01,64.79,2021,9,PA,Total Electric Power Industry,Petroleum (Barrels),13912,1.11,4.69785886363742,98.8579,66.4,19.53,7904
249,F001242__3,2021-10-01,74.43,2021,10,PA,Total Electric Power Industry,Petroleum (Barrels),10640,1.21,4.69785886363742,100.1861,58.4,19.53,7904
250,F001242__3,2021-11-01,71.65,2021,11,PA,Total Electric Power Industry,Petroleum (Barrels),15636,1.08,4.69785886363742,100.8654,42.9,19.53,7904
251,F001242__3,2021-12-01,64.86,2021,12,PA,Total Electric Power Industry,Petroleum (Barrels),36811,0.87,4.69785886363742,100.5726,38.6,19.53,7904
252,F001242__3,2022-01-01,75.97,2022,1,PA,Total Electric Power Industry,Petroleum (Barrels),70700,0.85,8.00279982052121,100.1856,27.0,25.1,8375
253,F001242__3,2022-02-01,85.01,2022,2,PA,Total Electric Power Industry,Petroleum (Barrels),32710,0.63,8.00279982052121,100.8064,32.4,25.1,8375
254,F001242__3,2022-03-01,102.15,2022,3,PA,Total Electric Power Industry,Petroleum (Barrels),22726,0.41,8.00279982052121,101.3907,40.6,25.1,8375
255,F001242__3,2022-04-01,95.53,2022,4,PA,Total Electric Power Industry,Petroleum (Barrels),25387,-0.05,8.00279982052121,101.44,48.4,25.1,8375
256,F001242__3,2022-05-01,103.38,2022,5,PA,Total Electric Power Industry,Petroleum (Barrels),13735,0.26,8.00279982052121,101.3335,60.4,25.1,8375
257,F001242__3,2022-06-01,108.03,2022,6,PA,Total Electric Power Industry,Petroleum (Barrels),35294,0.28,8.00279982052121,101.018,66.3,25.1,8375
258,F001242__3,2022-07-01,93.93,2022,7,PA,Total Electric Power Industry,Petroleum (Barrels),23179,0.04,8.00279982052121,101.223,74.4,25.1,8375
259,F001242__3,2022-08-01,85.59,2022,8,PA,Total Electric Power Industry,Petroleum (Barrels),51359,-0.3,8.00279982052121,101.0963,75.0,25.1,8375
260,F001242__3,2022-09-01,77.74,2022,9,PA,Total Electric Power Industry,Petroleum (Barrels),15048,-0.25,8.00279982052121,101.2918,63.6,25.1,8375
261,F001242__3,2022-10-01,80.66,2022,10,PA,Total Electric Power Industry,Petroleum (Barrels),36408,-0.45,8.00279982052121,101.2529,54.4,25.1,8375
262,F001242__3,2022-11-01,77.66,2022,11,PA,Total Electric Power Industry,Petroleum (Barrels),23006,-0.47,8.00279982052121,100.9552,46.8,25.1,8375
263,F001242__3,2022-12-01,69.91,2022,12,PA,Total Electric Power Industry,Petroleum (Barrels),270999,-0.72,8.00279982052121,99.7664,35.5,25.1,8375
264,F001242__3,2023-01-01,70.46,2023,1,PA,Total Electric Power Industry,Petroleum (Barrels),17404,,4.11633838374488,100.505,37.8,23.67,8607
265,F001242__3,2023-02-01,67.78,2023,2,PA,Total Electric Power Industry,Petroleum (Barrels),23008,-0.7,4.11633838374488,100.6416,34.3,23.67,8607
266,F001242__3,2023-03-01,63.86,2023,3,PA,Total Electric Power Industry,Petroleum (Barrels),15164,-0.88,4.11633838374488,101.0205,39.7,23.67,8607
267,F001242__3,2023-04-01,70.08,2023,4,PA,Total Electric Power Industry,Petroleum (Barrels),11965,-0.54,4.11633838374488,101.253,50.7,23.67,8607
268,F001242__3,2023-05-01,62.92,2023,5,PA,Total Electric Power Industry,Petroleum (Barrels),16334,-0.55,4.11633838374488,100.9286,56.2,23.67,8607
269,F001242__3,2023-06-01,61.85,2023,6,PA,Total Electric Power Industry,Petroleum (Barrels),16432,-0.72,4.11633838374488,100.1196,64.5,23.67,8607
270,F001242__3,2023-07-01,67.37,2023,7,PA,Total Electric Power Industry,Petroleum (Barrels),22601,-1.08,4.11633838374488,100.9067,74.3,23.67,8607
271,F001242__3,2023-08-01,72.95,2023,8,PA,Total Electric Power Industry,Petroleum (Barrels),13515,-0.87,4.11633838374488,100.8393,69.6,23.67,8607
272,F001242__3,2023-09-01,80.88,2023,9,PA,Total Electric Power Industry,Petroleum (Barrels),10698,-0.69,4.11633838374488,101.0211,65.8,23.67,8607
273,F001242__3,2023-10-01,76.79,2023,10,PA,Total Electric Power Industry,Petroleum (Barrels),14388,-0.43,4.11633838374488,100.4689,56.8,23.67,8607
274,F001242__3,2023-11-01,67.84,2023,11,PA,Total Electric Power Industry,Petroleum (Barrels),9640,-0.18,4.11633838374488,100.8639,41.0,23.67,8607
275,F001242__3,2023-12-01,63.02,2023,12,PA,Total Electric Power Industry,Petroleum (Barrels),7267,-0.34,4.11633838374488,100.6031,39.7,23.67,8607
276,F001354__3,2008-10-01,71.65,2008,10,WV,Total Electric Power Industry,Petroleum (Barrels),16272,1.95,3.839100296651,94.7219,46.7,17.64,6737
277,F001354__3,2008-11-01,52.71,2008,11,WV,Total Electric Power Industry,Petroleum (Barrels),15148,2.51,3.839100296651,93.4715,33.3,17.64,6737
278,F001354__3,2008-12-01,36.79,2008,12,WV,Total Electric Power Industry,Petroleum (Barrels),17488,1.82,3.839100296651,90.8357,12.7,17.64,6737
279,F001354__3,2009-03-01,42.38,2009,3,WV,Total Electric Power Industry,Petroleum (Barrels),27250,2.02,-0.355546266299747,86.6528,30.1,15.98,6656
280,F001354__3,2009-04-01,44.5,2009,4,WV,Total Electric Power Industry,Petroleum (Barrels),22231,1.85,-0.355546266299747,85.9344,43.0,15.98,6656
281,F001354__3,2009-05-01,53.03,2009,5,WV,Total Electric Power Industry,Petroleum (Barrels),43244,2.29,-0.355546266299747,85.0665,55.1,15.98,6656
282,F001354__3,2009-06-01,63.42,2009,6,WV,Total Electric Power Industry,Petroleum (Barrels),19378,2.74,-0.355546266299747,84.7459,63.6,15.98,6656
283,F001354__3,2009-07-01,58.41,2009,7,WV,Total Electric Power Industry,Petroleum (Barrels),20822,2.5,-0.355546266299747,85.7027,63.7,15.98,6656
284,F001354__3,2009-08-01,64.41,2009,8,WV,Total Electric Power Industry,Petroleum (Barrels),23809,2.48,-0.355546266299747,86.6426,64.8,15.98,6656
285,F001354__3,2009-09-01,62.3,2009,9,WV,Total Electric Power Industry,Petroleum (Barrels),21368,2.46,-0.355546266299747,87.4063,61.4,15.98,6656
286,F001354__3,2009-10-01,68.7,2009,10,WV,Total Electric Power Industry,Petroleum (Barrels),35777,2.34,-0.355546266299747,87.6419,42.2,15.98,6656
287,F001354__3,2009-11-01,70.72,2009,11,WV,Total Electric Power Industry,Petroleum (Barrels),22922,2.53,-0.355546266299747,88.0221,40.0,15.98,6656
288,F001354__3,2009-12-01,67.9,2009,12,WV,Total Electric Power Industry,Petroleum (Barrels),31941,2.61,-0.355546266299747,88.3793,18.2,15.98,6656
289,F001354__3,2010-01-01,71.37,2010,1,WV,Total Electric Power Industry,Petroleum (Barrels),14731,,1.6400434423899,89.3426,15.1,17.41,7130
290,F001354__3,2010-02-01,68.27,2010,2,WV,Total Electric Power Industry,Petroleum (Barrels),29076,2.82,1.6400434423899,89.6779,20.0,17.41,7130
291,F001354__3,2010-03-01,72.72,2010,3,WV,Total Electric Power Industry,Petroleum (Barrels),26236,2.81,1.6400434423899,90.2928,37.4,17.41,7130
292,F001354__3,2010-04-01,78.12,2010,4,WV,Total Electric Power Industry,Petroleum (Barrels),16258,2.84,1.6400434423899,90.5991,50.0,17.41,7130
293,F001354__3,2010-05-01,67.03,2010,5,WV,Total Electric Power Industry,Petroleum (Barrels),22772,2.72,1.6400434423899,91.823,57.6,17.41,7130
294,F001354__3,2010-06-01,66.8,2010,6,WV,Total Electric Power Industry,Petroleum (Barrels),31397,2.51,1.6400434423899,91.9928,65.1,17.41,7130
295,F001354__3,2010-07-01,67.21,2010,7,WV,Total Electric Power Industry,Petroleum (Barrels),14278,2.33,1.6400434423899,92.3421,71.4,17.41,7130
296,F001354__3,2010-08-01,67.3,2010,8,WV,Total Electric Power Industry,Petroleum (Barrels),25015,2.43,1.6400434423899,92.6805,70.8,17.41,7130
297,F001354__3,2010-09-01,65.9,2010,9,WV,Total Electric Power Industry,Petroleum (Barrels),23238,2.08,1.6400434423899,92.9537,56.9,17.41,7130
298,F001354__3,2010-10-01,71.23,2010,10,WV,Total Electric Power Industry,Petroleum (Barrels),16086,2.12,1.6400434423899,92.6903,49.5,17.41,7130
299,F001354__3,2010-11-01,73.15,2010,11,WV,Total Electric Power Industry,Petroleum (Barrels),32598,2.32,1.6400434423899,92.7709,34.9,17.41,7130
300,F001354__3,2010-12-01,79.29,2010,12,WV,Total Electric Power Industry,Petroleum (Barrels),20016,2.44,1.6400434423899,93.6787,16.9,17.41,7130
301,F001354__3,2011-01-01,79.59,2011,1,WV,Total Electric Power Industry,Petroleum (Barrels),53848,2.75,3.156841568622,93.4814,12.2,20.51,7680
302,F001354__3,2011-02-01,82.61,2011,2,WV,Total Electric Power Industry,Petroleum (Barrels),32505,2.87,3.156841568622,93.1102,18.5,20.51,7680
303,F001354__3,2011-03-01,95.31,2011,3,WV,Total Electric Power Industry,Petroleum (Barrels),34756,2.75,3.156841568622,94.0788,28.0,20.51,7680
304,F001354__3,2011-04-01,102.19,2011,4,WV,Total Electric Power Industry,Petroleum (Barrels),12039,2.66,3.156841568622,93.7749,41.7,20.51,7680
305,F001354__3,2011-05-01,93.26,2011,5,WV,Total Electric Power Industry,Petroleum (Barrels),35893,2.7,3.156841568622,93.888,54.0,20.51,7680
306,F001354__3,2011-06-01,88.7,2011,6,WV,Total Electric Power Industry,Petroleum (Barrels),23961,2.52,3.156841568622,94.172,64.3,20.51,7680
307,F001354__3,2011-07-01,88.89,2011,7,WV,Total Electric Power Industry,Petroleum (Barrels),17559,2.72,3.156841568622,94.636,73.2,20.51,7680
308,F001354__3,2011-08-01,77.21,2011,8,WV,Total Electric Power Industry,Petroleum (Barrels),26405,2.39,3.156841568622,95.2749,68.2,20.51,7680
309,F001354__3,2011-09-01,76.41,2011,9,WV,Total Electric Power Industry,Petroleum (Barrels),22880,1.96,3.156841568622,95.1961,57.3,20.51,7680
310,F001354__3,2011-10-01,78.07,2011,10,WV,Total Electric Power Industry,Petroleum (Barrels),23764,1.56,3.156841568622,95.8568,49.8,20.51,7680
311,F001354__3,2011-11-01,88.49,2011,11,WV,Total Electric Power Industry,Petroleum (Barrels),18595,1.78,3.156841568622,95.8485,36.7,20.51,7680
